id,atk,def,enabled,effect,attribute,stars,spell_type,type,pendulum,monster
4311,0,0,True,spell,Spell,0,Equip,Spell,0,?
4312,0,0,True,spell,Spell,0,Equip,Spell,0,?
4313,0,0,True,spell,Spell,0,Equip,Spell,0,?
4314,0,0,True,spell,Spell,0,Equip,Spell,0,?
4315,0,0,True,spell,Spell,0,Equip,Spell,0,?
4316,0,0,True,spell,Spell,0,Equip,Spell,0,?
4317,0,0,True,spell,Spell,0,Equip,Spell,0,?
4318,0,0,True,spell,Spell,0,Equip,Spell,0,?
4319,0,0,True,spell,Spell,0,Equip,Spell,0,?
4320,0,0,True,spell,Spell,0,Equip,Spell,0,?
4321,0,0,True,spell,Spell,0,Equip,Spell,0,?
4322,0,0,True,spell,Spell,0,Equip,Spell,0,?
4323,0,0,True,spell,Spell,0,Equip,Spell,0,?
4324,0,0,True,spell,Spell,0,?,Spell,0,?
4325,0,0,True,spell,Spell,0,Equip,Spell,0,?
4326,0,0,True,spell,Spell,0,?,Spell,0,?
4327,0,0,True,spell,Spell,0,Equip,Spell,0,?
4328,0,0,True,spell,Spell,0,Equip,Spell,0,?
4329,0,0,True,spell,Spell,0,Equip,Spell,0,?
4330,0,0,True,spell,Spell,0,Equip,Spell,0,?
4331,0,0,True,spell,Spell,0,Equip,Spell,0,?
4332,0,0,True,spell,Spell,0,Equip,Spell,0,?
4333,0,0,True,spell,Spell,0,Equip,Spell,0,?
4334,0,0,True,spell,Spell,0,Equip,Spell,0,?
4335,0,0,True,trap,Trap,0,Continous,Trap,0,?
4336,0,0,True,spell,Spell,0,Field,Spell,0,?
4337,0,0,True,spell,Spell,0,Field,Spell,0,?
4338,0,0,True,spell,Spell,0,Field,Spell,0,?
4339,0,0,True,spell,Spell,0,Field,Spell,0,?
4340,0,0,True,spell,Spell,0,Field,Spell,0,?
4341,0,0,True,spell,Spell,0,Field,Spell,0,?
4342,0,0,True,spell,Spell,0,?,Spell,0,?
4343,0,0,True,spell,Spell,0,?,Spell,0,?
4344,0,0,True,spell,Spell,0,?,Spell,0,?
4345,0,0,True,spell,Spell,0,?,Spell,0,?
4346,0,0,True,spell,Spell,0,?,Spell,0,?
4347,0,0,True,spell,Spell,0,?,Spell,0,?
4348,0,0,True,spell,Spell,0,?,Spell,0,?
4349,0,0,True,spell,Spell,0,?,Spell,0,?
4350,0,0,True,spell,Spell,0,?,Spell,0,?
4351,0,0,True,spell,Spell,0,?,Spell,0,?
4352,0,0,True,spell,Spell,0,?,Spell,0,?
4353,0,0,True,spell,Spell,0,?,Spell,0,?
4354,0,0,True,spell,Spell,0,?,Spell,0,?
4355,0,0,True,trap,Trap,0,Continous,Trap,0,?
4356,0,0,True,spell,Spell,0,?,Spell,0,?
4357,1300,1500,True,normal monsters,Dark,4,?,Zombie,0,Normal
4358,1400,1400,True,normal monsters,Earth,4,?,Warrior,0,Normal
4359,1500,1200,True,normal monsters,Water,4,?,Sea Serpent,0,Normal
4360,1200,900,True,normal monsters,Earth,3,?,Warrior,0,Normal
4361,1500,1800,True,normal monsters,Dark,5,?,Machine,0,Normal
4362,2300,2100,True,normal ritual monsters,Earth,7,?,Beast,0,Normal
4363,1600,1800,True,normal monsters,Fire,5,?,Dragon,0,Normal
4364,2500,2300,True,normal monsters,Light,7,?,Dragon,0,Normal
4365,1100,800,True,normal monsters,Dark,3,?,Zombie,0,Normal
4366,2800,2300,True,normal ritual monsters,Dark,8,?,Fiend,0,Normal
4367,1200,1000,True,normal monsters,Water,4,?,Aqua,0,Normal
4368,0,3000,True,normal monsters,Earth,5,?,Warrior,0,Normal
4369,1400,1000,True,normal monsters,Light,4,?,Spellcaster,0,Normal
4370,3000,2500,True,normal ritual monsters,Earth,8,?,Warrior,0,Normal
4371,2100,1800,True,normal ritual monsters,Dark,6,?,Fiend,0,Normal
4372,0,3000,True,normal monsters,Earth,5,?,Rock,0,Normal
4373,2200,100,True,effect monsters,Earth,4,?,Insect,0,Normal
4374,1600,1300,True,effect monsters,Dark,5,?,Zombie,0,Normal
4375,1600,3000,True,special summon monsters only,Dark,7,?,Warrior,0,Normal
4376,2400,2400,True,fusion normal monsters,Dark,7,?,Machine,0,Normal
4377,2600,2200,True,effect monsters,Light,7,?,Thunder,0,Normal
4378,2400,2200,True,effect monsters,Wind,7,?,Spellcaster,0,Normal
4379,2500,2400,True,effect monsters,Water,7,?,Aqua,0,Normal
4380,3750,3400,True,special summon monsters only,Dark,11,?,Warrior,0,Normal
4381,1800,1500,True,normal monsters,Earth,5,?,Insect,0,Normal
4382,1800,1600,True,normal monsters,Earth,5,?,Warrior,0,Normal
4383,1600,1200,True,normal monsters,Dark,4,?,Fiend,0,Normal
4384,2000,1600,True,normal monsters,Dark,6,?,Warrior,0,Normal
4385,1800,1000,True,normal monsters,Dark,4,?,Fiend,0,Normal
4386,4500,3800,True,fusion normal monsters,Light,12,?,Dragon,0,Normal
4387,800,1600,True,normal monsters,Water,4,?,Reptile,0,Normal
4388,1800,1600,True,normal monsters,Earth,5,?,Beast Warrior,0,Normal
4389,2000,1300,True,normal monsters,Wind,5,?,Dragon,0,Normal
4390,1100,1500,True,normal monsters,Dark,4,?,Beast,0,Normal
4391,2300,2000,True,fusion normal monsters,Dark,7,?,Fiend,0,Normal
4392,2000,2500,True,effect monsters,Wind,7,?,Dragon,0,Normal
4393,400,300,True,effect monsters,Dark,1,?,Spellcaster,0,Normal
4394,1750,2000,True,normal monsters,Dark,6,?,Machine,0,Normal
4395,1850,1500,True,fusion normal monsters,Light,5,?,Warrior,0,Normal
4396,2200,2500,True,normal monsters,Fire,7,?,Machine,0,Normal
4397,2600,1900,True,normal monsters,Dark,7,?,Fiend,0,Normal
4398,3000,2300,True,special summon monsters only,Dark,8,?,Machine,0,Normal
4401,300,200,True,normal monsters,Wind,1,?,Fairy,0,Normal
4402,1550,1650,True,normal monsters,Light,5,?,Fairy,0,Normal
4403,300,350,True,effect monsters,Earth,1,?,Insect,0,Normal
4404,300,250,True,effect monsters,Water,1,?,Aqua,0,Normal
4406,1800,1500,True,normal monsters,Water,5,?,Reptile,0,Normal
4407,2150,1950,True,normal monsters,Dark,6,?,Fiend,0,Normal
4408,250,350,True,effect monsters,Dark,1,?,Fiend,0,Normal
4409,1750,1550,True,normal monsters,Earth,5,?,Beast,0,Normal
4410,1350,1600,True,normal monsters,Earth,5,?,Beast,0,Normal
4411,1450,1500,True,normal monsters,Dark,5,?,Machine,0,Normal
4412,1000,1300,True,normal monsters,Dark,4,?,Machine,0,Normal
4413,2200,2000,True,effect monsters,Earth,6,?,Machine,0,Normal
4414,1750,1900,True,normal monsters,Earth,6,?,Machine,0,Normal
4415,1850,1700,True,fusion normal monsters,Wind,6,?,Machine,0,Normal
4416,400,500,True,effect monsters,Earth,2,?,Machine,0,Normal
4417,300,350,True,normal monsters,Wind,1,?,Machine,0,Normal
4418,1200,1400,True,normal monsters,Fire,4,?,Machine,0,Normal
4419,1500,1700,True,normal monsters,Dark,5,?,Machine,0,Normal
4420,900,1200,True,normal monsters,Earth,3,?,Machine,0,Normal
4421,1850,800,True,normal monsters,Dark,4,?,Machine,0,Normal
4422,850,1800,True,normal monsters,Dark,4,?,Machine,0,Normal
4423,800,900,True,effect monsters,Fire,3,?,Machine,0,Normal
4424,900,1600,True,normal monsters,Earth,4,?,Machine,0,Normal
4425,1700,1800,True,normal monsters,Dark,5,?,Machine,0,Normal
4426,700,500,True,effect monsters,Dark,2,?,Machine,0,Normal
4427,750,700,True,normal monsters,Dark,2,?,Machine,0,Normal
4428,500,400,True,effect monsters,Dark,2,?,Machine,0,Normal
4429,1650,1800,True,normal monsters,Earth,5,?,Machine,0,Normal
4430,1900,1800,True,normal monsters,Wind,6,?,Dragon,0,Normal
4431,1600,1500,True,effect monsters,Light,5,?,Thunder,0,Normal
4432,2000,2300,True,normal monsters,Earth,7,?,Rock,0,Normal
4433,2300,2000,True,fusion normal monsters,Light,7,?,Dragon,0,Normal
4434,300,400,True,effect monsters,Light,1,?,Spellcaster,0,Normal
4435,950,700,True,effect monsters,Light,3,?,Fairy,0,Normal
4436,1400,1000,True,normal monsters,Water,4,?,Aqua,0,Normal
4437,1150,900,True,normal monsters,Water,3,?,Aqua,0,Normal
4438,1100,700,True,normal monsters,Water,3,?,Aqua,0,Normal
4439,1450,1200,True,normal monsters,Light,4,?,Spellcaster,0,Normal
4440,1750,1500,True,normal monsters,Earth,5,?,Warrior,0,Normal
4441,1250,1000,True,normal monsters,Water,4,?,Aqua,0,Normal
4442,500,400,True,normal monsters,Water,2,?,Fish,0,Normal
4443,1900,1600,True,fusion normal monsters,Water,5,?,Fish,0,Normal
4444,1600,1900,True,normal monsters,Water,5,?,Machine,0,Normal
4445,1650,1700,True,normal monsters,Water,5,?,Fish,0,Normal
4446,1800,800,True,normal monsters,Water,4,?,Fish,0,Normal
4447,1800,1500,True,normal monsters,Water,5,?,Machine,0,Normal
4448,2250,1900,True,fusion normal monsters,Water,6,?,Sea Serpent,0,Normal
4449,2000,1700,True,normal monsters,Water,6,?,Sea Serpent,0,Normal
4450,450,500,True,normal monsters,Water,2,?,Aqua,0,Normal
4451,1300,1000,True,normal monsters,Water,4,?,Aqua,0,Normal
4452,1050,900,True,normal monsters,Water,3,?,Aqua,0,Normal
4453,1800,800,True,normal monsters,Water,4,?,Aqua,0,Normal
4454,1600,1300,True,normal monsters,Water,5,?,Sea Serpent,0,Normal
4455,1250,2100,True,normal monsters,Water,5,?,Aqua,0,Normal
4456,1200,900,True,normal monsters,Water,3,?,Aqua,0,Normal
4457,650,900,True,normal monsters,Water,3,?,Aqua,0,Normal
4458,600,700,True,normal monsters,Water,2,?,Aqua,0,Normal
4459,2000,2200,True,normal monsters,Earth,6,?,Rock,0,Normal
4460,1500,1000,True,normal monsters,Earth,4,?,Rock,0,Normal
4461,1000,1300,True,normal monsters,Earth,4,?,Rock,0,Normal
4462,1300,1200,True,normal monsters,Earth,4,?,Rock,0,Normal
4463,1200,1000,True,normal monsters,Earth,4,?,Rock,0,Normal
4464,1900,1400,True,fusion normal monsters,Wind,5,?,Thunder,0,Normal
4465,1200,1300,True,normal monsters,Earth,4,?,Thunder,0,Normal
4466,1400,1500,True,normal monsters,Water,5,?,Thunder,0,Normal
4467,1100,800,True,normal monsters,Water,3,?,Thunder,0,Normal
4468,1500,1300,True,effect monsters,Light,4,?,Thunder,0,Normal
4469,800,900,True,effect monsters,Light,3,?,Thunder,0,Normal
4470,1800,1500,True,normal monsters,Wind,5,?,Winged Beast,0,Normal
4471,2100,1800,True,fusion normal monsters,Wind,6,?,Winged Beast,0,Normal
4472,1550,1200,True,normal monsters,Wind,4,?,Winged Beast,0,Normal
4473,2300,1800,True,fusion normal monsters,Fire,6,?,Winged Beast,0,Normal
4474,1200,2000,True,normal monsters,Wind,5,?,Winged Beast,0,Normal
4475,300,300,True,effect monsters,Earth,1,?,Warrior,0,Normal
4476,1300,1400,True,normal monsters,Dark,4,?,Zombie,0,Normal
4477,2200,1800,True,fusion normal monsters,Dark,6,?,Fiend,0,Normal
4478,2100,1600,True,normal monsters,Wind,6,?,Fiend,0,Normal
4479,1900,1500,True,fusion normal monsters,Fire,5,?,Pyro,0,Normal
4480,1100,1300,True,normal monsters,Water,4,?,Aqua,0,Normal
4481,300,250,True,effect monsters,Water,1,?,Reptile,0,Normal
4482,600,800,True,normal monsters,Earth,2,?,Insect,0,Normal
4483,950,700,True,normal monsters,Earth,3,?,Insect,0,Normal
4484,1000,800,True,effect monsters,Wind,3,?,Insect,0,Normal
4485,800,900,True,effect monsters,Earth,3,?,Insect,0,Normal
4486,1250,1000,True,normal monsters,Earth,4,?,Insect,0,Normal
4487,850,800,True,normal monsters,Earth,3,?,Beast,0,Normal
4488,1900,1500,True,fusion normal monsters,Earth,5,?,Dinosaur,0,Normal
4489,2000,1700,True,normal monsters,Earth,6,?,Beast,0,Normal
4490,300,350,True,effect monsters,Water,1,?,Aqua,0,Normal
4491,550,400,True,normal monsters,Earth,2,?,Insect,0,Normal
4492,650,500,True,normal monsters,Dark,2,?,Spellcaster,0,Normal
4493,1800,1400,True,fusion normal monsters,Earth,5,?,Beast,0,Normal
4494,400,500,True,effect monsters,Earth,2,?,Plant,0,Normal
4495,1100,600,True,normal monsters,Earth,3,?,Plant,0,Normal
4496,750,700,True,effect monsters,Dark,2,?,Fiend,0,Normal
4497,1700,1500,True,normal monsters,Wind,5,?,Winged Beast,0,Normal
4498,500,700,True,effect monsters,Light,2,?,Fairy,0,Normal
4499,1550,1400,True,effect monsters,Light,4,?,Spellcaster,0,Normal
4500,1550,1700,True,normal monsters,Water,5,?,Fish,0,Normal
4501,1750,1500,True,fusion normal monsters,Light,5,?,Spellcaster,0,Normal
4502,1000,1200,True,normal monsters,Earth,4,?,Beast,0,Normal
4503,900,1700,True,effect monsters,Water,4,?,Aqua,0,Normal
4504,1550,1300,True,normal monsters,Dark,5,?,Fiend,0,Normal
4505,250,300,True,normal monsters,Earth,1,?,Insect,0,Normal
4506,2000,2100,True,effect monsters,Dark,6,?,Fiend,0,Normal
4507,450,600,True,effect monsters,Earth,2,?,Insect,0,Normal
4508,1300,1100,True,normal monsters,Earth,4,?,Warrior,0,Normal
4509,700,900,True,normal monsters,Water,3,?,Aqua,0,Normal
4510,400,300,True,normal monsters,Dark,1,?,Fiend,0,Normal
4511,800,1000,True,normal monsters,Light,3,?,Rock,0,Normal
4512,650,600,True,effect monsters,Earth,2,?,Insect,0,Normal
4513,1600,1200,True,normal monsters,Water,4,?,Fish,0,Normal
4514,1800,1400,True,fusion normal monsters,Earth,5,?,Machine,0,Normal
4515,2200,2000,True,fusion normal monsters,Water,6,?,Dinosaur,0,Normal
4516,900,500,True,normal monsters,Earth,2,?,Plant,0,Normal
4517,1400,1300,True,normal monsters,Earth,4,?,Plant,0,Normal
4518,1400,1300,True,effect monsters,Dark,4,?,Machine,0,Normal
4519,1650,1600,True,normal monsters,Light,4,?,Machine,0,Normal
4520,1300,1000,True,normal monsters,Dark,4,?,Machine,0,Normal
4521,1100,1400,True,normal monsters,Earth,4,?,Rock,0,Normal
4522,600,300,True,effect monsters,Earth,2,?,Rock,0,Normal
4523,1300,1600,True,normal monsters,Earth,5,?,Rock,0,Normal
4524,1450,2200,True,normal monsters,Water,6,?,Aqua,0,Normal
4525,1600,1500,True,normal monsters,Fire,4,?,Aqua,0,Normal
4526,1900,1700,True,normal monsters,Water,6,?,Aqua,0,Normal
4527,1900,1700,True,fusion normal monsters,Wind,6,?,Winged Beast,0,Normal
4528,2000,1900,True,normal monsters,Wind,6,?,Winged Beast,0,Normal
4529,1800,1000,True,effect monsters,Dark,4,?,Fiend,0,Normal
4530,550,500,True,effect monsters,Water,2,?,Aqua,0,Normal
4531,1300,1800,True,normal monsters,Earth,5,?,Spellcaster,0,Normal
4532,1750,1900,True,normal monsters,Dark,6,?,Fiend,0,Normal
4533,300,250,True,effect monsters,Earth,1,?,Beast,0,Normal
4534,1600,1800,True,normal monsters,Earth,5,?,Beast,0,Normal
4535,2100,1800,True,normal monsters,Fire,6,?,Pyro,0,Normal
4536,950,1000,True,normal monsters,Light,3,?,Spellcaster,0,Normal
4537,2100,1700,True,fusion normal monsters,Earth,6,?,Rock,0,Normal
4538,1900,900,True,normal monsters,Earth,4,?,Spellcaster,0,Normal
4539,1900,1700,True,fusion normal monsters,Earth,6,?,Insect,0,Normal
4540,850,750,True,effect monsters,Earth,3,?,Insect,0,Normal
4541,1150,1400,True,normal monsters,Earth,4,?,Insect,0,Normal
4542,800,600,True,normal monsters,Water,2,?,Reptile,0,Normal
4543,750,600,True,normal monsters,Wind,2,?,Thunder,0,Normal
4544,900,800,True,normal monsters,Earth,3,?,Winged Beast,0,Normal
4545,1100,700,True,normal monsters,Dark,3,?,Zombie,0,Normal
4546,900,400,True,effect monsters,Light,2,?,Fairy,0,Normal
4547,450,500,True,effect monsters,Earth,2,?,Beast,0,Normal
4548,1400,1600,True,normal monsters,Water,5,?,Fish,0,Normal
4549,1350,800,True,normal monsters,Water,4,?,Fish,0,Normal
4550,900,500,True,normal monsters,Dark,2,?,Machine,0,Normal
4551,1700,1900,True,fusion normal monsters,Dark,6,?,Zombie,0,Normal
4552,1250,900,True,normal monsters,Water,4,?,Fish,0,Normal
4553,350,300,True,effect monsters,Earth,1,?,Plant,0,Normal
4554,400,300,True,normal monsters,Dark,1,?,Zombie,0,Normal
4555,700,500,True,normal monsters,Water,2,?,Aqua,0,Normal
4556,1350,1000,True,normal monsters,Water,4,?,Aqua,0,Normal
4557,2000,800,True,effect monsters,Dark,4,?,Spellcaster,0,Normal
4558,1200,1000,True,normal monsters,Wind,4,?,Winged Beast,0,Normal
4559,1250,800,True,effect monsters,Earth,3,?,Warrior,0,Normal
4560,1550,1800,True,effect monsters,Earth,5,?,Warrior,0,Normal
4561,1700,1900,True,normal monsters,Fire,6,?,Dragon,0,Normal
4562,800,600,True,normal monsters,Dark,2,?,Zombie,0,Normal
4563,1400,1800,True,normal monsters,Earth,5,?,Machine,0,Normal
4564,400,400,True,normal monsters,Earth,2,?,Rock,0,Normal
4565,1250,700,True,normal monsters,Earth,3,?,Warrior,0,Normal
4566,950,1400,True,normal monsters,Dark,4,?,Fiend,0,Normal
4567,1200,1000,True,normal monsters,Wind,4,?,Dragon,0,Normal
4568,750,600,True,effect monsters,Earth,2,?,Insect,0,Normal
4569,550,400,True,normal monsters,Dark,2,?,Fiend,0,Normal
4570,2200,1800,True,fusion normal monsters,Dark,6,?,Zombie,0,Normal
4571,2100,1300,True,fusion normal monsters,Water,5,?,Fish,0,Normal
4572,1200,900,True,normal monsters,Earth,3,?,Reptile,0,Normal
4573,1200,900,True,normal monsters,Earth,3,?,Plant,0,Normal
4574,1000,850,True,normal monsters,Earth,3,?,Dinosaur,0,Normal
4575,900,800,True,normal monsters,Earth,3,?,Reptile,0,Normal
4576,1300,800,True,normal monsters,Earth,3,?,Dinosaur,0,Normal
4577,2100,1800,True,normal monsters,Earth,6,?,Dragon,0,Normal
4578,2100,1700,True,fusion normal monsters,Earth,6,?,Warrior,0,Normal
4579,1100,700,True,normal monsters,Earth,3,?,Dinosaur,0,Normal
4580,1100,1200,True,effect monsters,Dark,4,?,Spellcaster,0,Normal
4581,1800,1900,True,normal monsters,Earth,6,?,Beast,0,Normal
4582,1100,1000,True,normal monsters,Earth,3,?,Insect,0,Normal
4583,1850,1600,True,normal monsters,Wind,5,?,Winged Beast,0,Normal
4584,1350,1200,True,normal monsters,Earth,5,?,Spellcaster,0,Normal
4585,750,400,True,normal monsters,Earth,2,?,Plant,0,Normal
4586,1100,900,True,effect monsters,Earth,3,?,Machine,0,Normal
4587,1450,1000,True,normal monsters,Wind,4,?,Winged Beast,0,Normal
4588,1800,1700,True,normal monsters,Light,5,?,Fairy,0,Normal
4589,950,1500,True,effect monsters,Water,4,?,Aqua,0,Normal
4590,1000,1100,True,normal monsters,Light,3,?,Fairy,0,Normal
4591,800,1000,True,normal monsters,Dark,3,?,Machine,0,Normal
4592,650,900,True,effect monsters,Dark,3,?,Warrior,0,Normal
4593,1300,1400,True,normal monsters,Earth,4,?,Beast,0,Normal
4594,900,1100,True,normal monsters,Earth,3,?,Plant,0,Normal
4595,500,600,True,normal monsters,Water,2,?,Plant,0,Normal
4596,800,900,True,normal monsters,Earth,3,?,Reptile,0,Normal
4597,700,600,True,effect monsters,Earth,2,?,Rock,0,Normal
4598,850,900,True,normal monsters,Light,3,?,Fairy,0,Normal
4599,1400,1800,True,normal monsters,Water,5,?,Aqua,0,Normal
4600,2000,1800,True,fusion normal monsters,Dark,6,?,Plant,0,Normal
4601,1300,1400,True,normal monsters,Wind,4,?,Winged Beast,0,Normal
4602,1600,1200,True,normal monsters,Dark,4,?,Zombie,0,Normal
4603,1500,1200,True,normal monsters,Earth,4,?,Beast,0,Normal
4604,600,550,True,effect monsters,Fire,2,?,Beast,0,Normal
4605,1550,800,True,normal monsters,Water,4,?,Aqua,0,Normal
4606,1050,1200,True,normal monsters,Dark,4,?,Fiend,0,Normal
4607,700,1400,True,normal monsters,Light,3,?,Fairy,0,Normal
4608,750,500,True,effect monsters,Water,2,?,Aqua,0,Normal
4609,1100,1200,True,normal monsters,Wind,4,?,Dragon,0,Normal
4610,750,800,True,normal monsters,Earth,3,?,Beast,0,Normal
4611,950,800,True,normal monsters,Water,3,?,Aqua,0,Normal
4612,850,700,True,normal monsters,Water,3,?,Aqua,0,Normal
4613,1250,1300,True,normal monsters,Earth,4,?,Beast,0,Normal
4614,1300,1100,True,normal monsters,Light,4,?,Fairy,0,Normal
4615,600,700,True,effect monsters,Wind,2,?,Insect,0,Normal
4616,850,800,True,effect monsters,Earth,3,?,Thunder,0,Normal
4617,650,500,True,effect monsters,Dark,2,?,Fiend,0,Normal
4618,1100,800,True,normal monsters,Light,3,?,Spellcaster,0,Normal
4619,2800,2100,True,fusion normal monsters,Light,7,?,Thunder,0,Normal
4620,1600,1400,True,normal monsters,Earth,5,?,Insect,0,Normal
4621,850,1400,True,normal monsters,Water,4,?,Aqua,0,Normal
4622,1100,1200,True,effect monsters,Light,4,?,Fairy,0,Normal
4623,1700,1600,True,fusion normal monsters,Water,5,?,Fish,0,Normal
4624,1900,1700,True,fusion normal monsters,Earth,6,?,Warrior,0,Normal
4625,1650,1900,True,normal monsters,Earth,5,?,Spellcaster,0,Normal
4626,1000,1200,True,normal monsters,Earth,4,?,Plant,0,Normal
4627,1650,1300,True,normal monsters,Dark,5,?,Warrior,0,Normal
4628,1600,1500,True,normal monsters,Light,5,?,Spellcaster,0,Normal
4629,1200,1300,True,normal monsters,Earth,4,?,Rock,0,Normal
4630,1650,1300,True,normal monsters,Water,4,?,Aqua,0,Normal
4631,1600,1100,True,normal monsters,Water,4,?,Aqua,0,Normal
4632,1300,1400,True,normal monsters,Water,4,?,Fish,0,Normal
4633,1900,2000,True,normal monsters,Earth,6,?,Beast Warrior,0,Normal
4634,550,500,True,effect monsters,Dark,2,?,Spellcaster,0,Normal
4635,950,1100,True,normal monsters,Earth,3,?,Beast,0,Normal
4636,1400,1100,True,normal monsters,Earth,4,?,Reptile,0,Normal
4637,1500,1300,True,normal monsters,Light,4,?,Spellcaster,0,Normal
4638,1600,1500,True,normal monsters,Earth,5,?,Rock,0,Normal
4639,1400,1700,True,normal monsters,Light,5,?,Fairy,0,Normal
4640,1150,1300,True,normal monsters,Water,4,?,Aqua,0,Normal
4641,350,300,True,effect monsters,Earth,1,?,Warrior,0,Normal
4642,1600,1200,True,normal monsters,Wind,4,?,Winged Beast,0,Normal
4643,1500,1800,True,normal monsters,Earth,5,?,Plant,0,Normal
4644,1800,1500,True,normal monsters,Earth,5,?,Plant,0,Normal
4645,1850,1300,True,fusion normal monsters,Water,5,?,Aqua,0,Normal
4646,900,700,True,normal monsters,Earth,3,?,Insect,0,Normal
4647,1350,1700,True,effect monsters,Earth,4,?,Warrior,0,Normal
4648,1150,900,True,effect monsters,Earth,3,?,Beast,0,Normal
4649,1350,1000,True,normal monsters,Dark,4,?,Machine,0,Normal
4650,400,450,True,normal monsters,Earth,2,?,Pyro,0,Normal
4651,1900,2200,True,normal monsters,Earth,6,?,Machine,0,Normal
4652,1300,700,True,normal monsters,Water,3,?,Aqua,0,Normal
4653,1500,900,True,normal monsters,Water,4,?,Aqua,0,Normal
4654,1600,1300,True,normal monsters,Earth,5,?,Machine,0,Normal
4655,1450,1000,True,normal monsters,Earth,4,?,Warrior,0,Normal
4656,1650,1600,True,normal monsters,Dark,4,?,Fiend,0,Normal
4657,0,0,True,trap,Trap,0,?,Trap,0,?
4658,0,0,True,spell,Spell,0,Equip,Spell,0,?
4659,0,0,True,spell,Spell,0,?,Spell,0,?
4660,0,0,True,spell,Spell,0,Equip,Spell,0,?
4662,0,0,True,spell,Spell,0,?,Spell,0,?
4663,0,0,True,spell,Spell,0,Equip,Spell,0,?
4664,0,0,True,trap,Trap,0,?,Trap,0,?
4666,0,0,True,spell,Spell,0,?,Spell,0,?
4667,0,0,True,trap,Trap,0,?,Trap,0,?
4668,0,0,True,spell,Spell,0,?,Spell,0,?
4669,0,0,True,spell,Spell,0,?,Spell,0,?
4670,0,0,True,spell,Spell,0,?,Spell,0,?
4674,0,0,True,spell,Spell,0,Equip,Spell,0,?
4675,0,0,True,trap,Trap,0,Continous,Trap,0,?
4676,0,0,True,spell,Spell,0,Ritual,Spell,0,?
4677,0,0,True,spell,Spell,0,Ritual,Spell,0,?
4678,0,0,True,spell,Spell,0,?,Spell,0,?
4679,0,0,True,spell,Spell,0,Ritual,Spell,0,?
4680,0,0,True,spell,Spell,0,Ritual,Spell,0,?
4682,0,0,True,spell,Spell,0,Ritual,Spell,0,?
4683,0,0,True,spell,Spell,0,Ritual,Spell,0,?
4685,0,0,True,spell,Spell,0,Ritual,Spell,0,?
